inci_name,id,potency_tier,time_of_day,barrier_tax_score,sun_sensitivity
coriandrum sativum coriander fruitleaf extract,2581,1,ANY,0,False
caulerpa lentillifera extract,2583,1,ANY,0,False
citrus grandis grapefruit peel extract,2584,1,ANY,0,True
sodium lauroyl methyl isethionate,2585,1,ANY,0,False
disteareth-75 ipdi,2586,1,ANY,0,False
glycereth-7 caprylatecaprate,2587,1,ANY,0,False
barosma betulina leaf extract,2588,1,ANY,0,False
tremella fuciformis mushroom extract,2589,1,ANY,0,False
polyglyceryl-3 laurate,2590,1,ANY,0,False
eugenia caryophyllus clove flower extract,2591,1,ANY,0,False
tetrapeptide-21,2592,1,ANY,0,False
pvmma decadiene crosspolymer,2593,1,ANY,0,False
hydroxypropyl starch phosphate,2594,1,ANY,0,False
carnitine,2595,1,ANY,0,False
ammonium hydroxide,2596,1,ANY,0,False
elettaria cardamomum seed extract,2597,1,ANY,0,False
cananga odorata flower extract,2598,1,ANY,0,False
santalum album sandalwood wood extract,2599,1,ANY,0,False
silybum marianum extract,2600,1,ANY,0,False
citrus auranitum bergamia bergamot fruit extract,2601,1,ANY,0,True
morus alba fruit extract,2602,1,ANY,0,False
potassium gluconate,2603,1,ANY,0,False
smilax aristolochiifolia root extract,2604,1,ANY,0,False
asiaticoside,2605,1,ANY,0,False
disodium rutinyl disulfate,2606,1,ANY,0,False
rehmannia glutinosa root extract,2607,1,ANY,0,False
sodium olivate,2608,1,ANY,0,False
c13-16 isoparafn,2609,1,ANY,0,False
citrus sinensis orange fruit extract,2610,1,ANY,0,True
saccharum ofcinarum sugar cane extract,2611,1,ANY,0,False
octadecene,2612,1,ANY,0,False
caprylyl caprylatecaprate,2613,1,ANY,0,False
emblica officinalis fruit extract,2614,1,ANY,0,False
hippophae rhamnoides fruit oil,2615,1,ANY,0,False
tetrahydropiperine,2616,1,ANY,0,False
ethylhexyl olivate,2617,1,ANY,0,False
ilomastat,2618,1,ANY,0,False
oenothera biennis evening primrose flowerleafstem extract,2619,1,ANY,0,False
yucca aloifolia leafroot extract,2620,1,ANY,0,False
quercetin caprylate,2621,1,ANY,0,False
cocos nucifera coconut fruit juice,2622,1,ANY,0,False
symphytum officinale extract,2623,1,ANY,0,False
inonotus obliquus mushroom extract,2625,1,ANY,0,False
lauryl laurate,2626,1,ANY,0,False
sodium glycolate,2627,1,ANY,0,False
lavandula angustifolia lavender flower leafstem extract,2628,1,ANY,0,False
sanguisorba officinalis root extract,2629,1,ANY,0,False
cinnamomum cassia bark extract,2630,1,ANY,0,False
zingiber,2631,1,ANY,0,False
officinale ginger root extract,2632,1,ANY,0,False
cucumis,2633,1,ANY,0,False
sativus cucumber fruit extract,2634,1,ANY,0,False
lithium magnesium sodium silicate nano,2635,1,ANY,0,False
oryza sativa rice powder,2636,1,ANY,0,False
conchiolin powder,2637,1,ANY,0,False
hyroxycitronellal,2638,1,ANY,0,False
calcium sulfate,2639,1,ANY,0,False
tetrasodium pyrophosphate,2640,1,ANY,0,False
potassium sorbate exfoliant,2641,1,ANY,0,False
santalum album sandalwood wood,2642,1,ANY,0,False
olive oil glycereth-8 esters,2643,1,ANY,0,False
bromelain,2644,1,ANY,0,False
centella asiatica leaf water,2645,1,ANY,0,False
polyglyceryl-4 diisostearatepolyhydroxystearatesebacate,2648,1,ANY,0,False
polyglyceryl-2 triisostearate,2650,1,ANY,0,False
acrylatesdimethicone copolymer,2651,1,ANY,0,False
hydrogen dimethicone,2652,1,ANY,0,False
chromium oxide greens,2653,1,ANY,0,False
fragaria vesca strawberry leaf extract,2654,1,ANY,0,False
asiatic acid,2656,1,ANY,0,False
madecassic acid,2657,1,ANY,0,False
houttuynia cordata extract,2658,1,ANY,0,False
gentiana lutea root extract,2659,1,ANY,0,False
artemisia absinthium extract,2660,1,ANY,0,False
sodium glycerophosphate,2661,1,ANY,0,False
selaginella lepidophylla extract,2662,1,ANY,0,False
potassium magnesium aspartate,2663,1,ANY,0,False
polyglyceryl-3 methylglucose distearate,2665,1,ANY,0,False
vinyl dimethicone,2666,1,ANY,0,False
eryngium maritimum callus culture filtrate,2667,1,ANY,0,False
ilex aquifolium holly leaf extract,2668,1,ANY,0,False
streptococcus thermophilus ferment,2669,1,ANY,0,False
achillea millefolium oil,2670,1,ANY,0,False
dna,2671,1,ANY,0,False
trideceth-10,2672,1,ANY,0,False
2-hexanedoil,2674,1,ANY,0,False
vinyle dimethicone,2675,1,ANY,0,False
eryngium maritimum callus culture diltrate,2676,1,ANY,0,False
fusidium coccineum ferment filtrate,2677,1,ANY,0,False
diethiconol,2678,1,ANY,0,False
methylpropanedoil,2679,1,ANY,0,False
melisa azadirachta leaf extract,2680,1,ANY,0,False
bamboo vinegar,2681,1,ANY,0,False
glycine soja soybean peptide,2682,1,ANY,0,False
ethylhexlglycerin,2683,1,ANY,0,False
solanum meaongena eggplant fruit extract,2684,1,ANY,0,False
carallina officinalis extract,2685,1,ANY,0,False
moringa olefiera seed oil,2686,1,ANY,0,False
hydrolyzed hibiscus esculentus extract,2687,1,ANY,0,False
melaleuca alternifolia tea tree leaf extract,2688,1,ANY,0,False
laminaria japonica extract,2689,1,ANY,0,False
gloiopeltis furcata extract,2690,1,ANY,0,False
glycyrrhiza glabra licorice rhizomeroot,2691,1,ANY,0,False
cinnamomum zeylanicum bark extract,2692,1,ANY,0,False
pinus pinaster bark extract,2693,1,ANY,0,False
fructooligosacchadrides,2694,1,ANY,0,False
camphor silica,2695,1,ANY,0,False
sarcosine,2696,1,ANY,0,False
4-terpineol,2697,1,ANY,0,False
pinus sylvestris pine leaf oil,2698,1,ANY,0,False
citrus aurantium dulcis orange peel,2699,1,ANY,0,True
eucalyptus,2700,1,ANY,0,False
globulus leaf oil,2701,1,ANY,0,False
clitoria ternatea flower extract,2702,1,ANY,0,False
oligopeptide-76,2703,1,ANY,0,False
curcumin,2704,1,ANY,0,False
peg-240hdi copolymer bis-decyltetradeceth-20 ether,2705,1,ANY,0,False
corallina ofcinalis extract,2706,1,ANY,0,False
undaria pinnatida extract,2707,1,ANY,0,False
brassica oleracea capitata cabbage leaf extract,2708,1,ANY,0,False
asparagus ofcinalis extract,2709,1,ANY,0,False
allium cepa onion bulb extract,2710,1,ANY,0,False
ceratonia siliqua carob gum,2711,1,ANY,0,False
saccharum officinarum sugarcane extractextrait de canne sucre,2714,1,ANY,0,False
melaleuca alternifolia tea tree lead oil,2715,1,ANY,0,False
lauryl polyglyceryl-3 polydimethylsiloxyethyl dimethicone,2716,1,ANY,0,False
sorbitan caprylate,2717,1,ANY,0,False
beeswax,2718,1,ANY,0,False
diphenysiloxy phenyl trimethicone,2719,1,ANY,0,False
lauryl peg-10 tris trimethysiloxy silylethyl dimethicone,2720,1,ANY,0,False
zein,2722,1,ANY,0,False
dipotassium phosphate,2723,1,ANY,0,False
calcium stearate,2724,1,ANY,0,False
anastatica hierochuntica extract,2725,1,ANY,0,False
fragaria vesca strawberry fruit extract,2727,1,ANY,0,False
camellia sinesis leaf extract,2728,1,ANY,0,False
cinnamomum zelanicum bark extract,2729,1,ANY,0,False
octylododeceth-16,2730,1,ANY,0,False
carthamus tinctorius sunflower seed oil,2731,1,ANY,0,False
pogostemon cablin oil,2732,1,ANY,0,False
ceramide as,2733,1,ANY,0,False
ceramide ns,2734,1,ANY,0,False
schizandra chinensis fruit extract,2735,1,ANY,0,False
coptis japonica root extract,2736,1,ANY,0,False
citrus grandis grapefruit seed extract,2737,1,ANY,0,True
acorus calamus root extract,2738,1,ANY,0,False
peg-10 dimethiconevinyl dimethicone crosspolymer,2739,1,ANY,0,False
glycoproteins,2740,1,ANY,0,False
2,2741,1,ANY,0,False
3-butanediol,2742,1,ANY,0,False
polyglyceryl-10 myristate,2743,1,ANY,0,False
sucrose distearate,2744,1,ANY,0,False
ceramide np02,2745,1,ANY,0,False
pelargonium,2746,1,ANY,0,False
graveolens flower oil,2747,1,ANY,0,False
spent grain wax,2748,1,ANY,0,False
ethylhexyl methoxycinnamate,2749,1,ANY,0,False
hydroxypropyl methylcellulose stearoxy ether,2750,1,ANY,0,False
calcium pantothenate,2751,1,ANY,0,False
sodium starch octenylsuccinate,2752,1,ANY,0,False
peg-14m,2753,1,ANY,0,False
butylene gycol,2754,1,ANY,0,False
montmorillonite,2756,1,ANY,0,False
artemisia vulgaris mugwort oil,2757,1,ANY,0,False
gycerin,2758,1,ANY,0,False
glyoproteins,2759,1,ANY,0,False
polygylyceryl-10 laurate,2760,1,ANY,0,False
isotridecyl isononanoate,2761,1,ANY,0,False
gossypium herbaceum cotton extract,2765,1,ANY,0,False
bambusa vulgaris extract,2766,1,ANY,0,False
pinus densiflora leaf extract,2767,1,ANY,0,False
thuja orientalis extract,2768,1,ANY,0,False
chamaecyparis obtusa leaf extract,2769,1,ANY,0,False
hydroxyethyl acrylatesodium,2770,1,ANY,0,False
acryloyldimethyl taurate copolymer,2771,1,ANY,0,False
thymus vulgaris thyme flowerleaf oil,2772,1,ANY,0,False
tyrosine,2774,1,ANY,0,False
saccharum offlcinarum sugarcane extract,2775,1,ANY,0,False
maltose,2776,1,ANY,0,False
polyglceryl-10 oleate,2777,1,ANY,0,False
polyglyceryl-2 oleate,2778,1,ANY,0,False
beewaxcire dabelle,2779,1,ANY,0,False
carbon dioxide,2781,1,ANY,0,False
rose flower oil,2782,1,ANY,0,False
betaine saliculate,2783,1,ANY,0,False
papin,2784,1,ANY,0,False
citrus aurantifolia lima fruit extract,2785,1,ANY,0,True
ethlhexylglycerin,2786,1,ANY,0,False
ceratonia siliqua gum,2787,1,ANY,0,False
agar,2788,1,ANY,0,False
althaea rosea flower extract,2789,1,ANY,0,False
prunus persica peach resin extract,2790,1,ANY,0,False
ceratonia siliqua carob fruit extract,2792,1,ANY,0,False
3-o- ethyl ascorbic acid,2794,4,AM,3,False
diatomaceous earthterre de diatomes,2800,1,ANY,0,False
homosalate 150 octinoxate 75 octisalate 50 avobenzone 30,2801,2,AM,0,False
benzyl nicotinate,2802,1,ANY,0,False
portulaca pilosa extract,2803,1,ANY,0,False
palmitoyl tripeptide-38,2804,1,ANY,0,False
stevia rebaudiana leafstem powder,2805,1,ANY,0,False
yucca schidigera root extract,2806,1,ANY,0,False
essential oil of spearmint mentha viridis,2807,1,ANY,0,False
essential oil of peppermint mentha piperita,2808,1,ANY,0,False
sodium chondroitin sulfate,2809,1,ANY,0,False
methyl glucoside phosphate proline lysine copper complex,2810,1,ANY,0,False
glycosaminoglycans,2811,1,ANY,0,False
l-ascorbic acid vitamin c 15,2812,4,AM,3,False
dl-tocopherol vitamin e 1,2813,1,ANY,0,False
ferulic acid 05,2814,3,AM,1,False
deionized water,2815,1,ANY,0,False
phytonadione,2816,1,ANY,0,False
sugar cane extract,2817,1,ANY,0,False
lemon fruit extract,2818,1,ANY,0,True
apple fruit extract,2819,1,ANY,0,False
green tea leaf extract,2820,1,ANY,0,False
citrus medica limonum lemon extract,2821,1,ANY,0,True
pyrus malus apple extract,2822,1,ANY,0,False
blue 1,2823,1,ANY,0,False
camellia sinensis green tea polyphenols,2824,1,ANY,0,False
camellia sinensis black tea leaf extract,2825,1,ANY,0,False
cucumis sativus fruit extract,2826,1,ANY,0,False
kaempferia galanga root extract,2827,1,ANY,0,False
salvia sclarea extract,2828,1,ANY,0,False
citrus aurantium dulcis peel oil,2829,1,ANY,0,True
prunus amygdalus dulcis oil,2830,1,ANY,0,False
citrus grandis peel oil,2831,1,ANY,0,True
citrus aurantifolia oil,2832,1,ANY,0,True
zingiber officinale root oil,2833,1,ANY,0,False
citrus aurantium bergamia fruit oil,2834,1,ANY,0,True
mentha piperita oil,2835,1,ANY,0,False
yucca glauca root extract,2837,1,ANY,0,False
genistein,2838,1,ANY,0,False
punica granatum sterols,2839,1,ANY,0,False
ceramide 2,2840,1,ANY,0,False
caffeine usp,2841,1,ANY,0,False
benzoyl peroxide 100,2842,5,ANY,5,False
camellia sinensis green tea leaf polyphenols,2843,1,ANY,0,False
stearic acid usp,2844,1,ANY,0,False
glycerin usp,2845,1,ANY,0,False
lauramide dea,2846,1,ANY,0,False
steareth-4,2847,1,ANY,0,False
benzoyl peroxide 50,2848,5,ANY,5,False
sodium hydroxymethylglycinate,2849,1,ANY,0,False
peg-12 dimethiconeppg-20 crosspolymer,2850,1,ANY,0,False
disiloxane,2851,1,ANY,0,False
lauryl alcohol,2853,1,ANY,0,False
heasodium acryloyldimethyltaurate stearath-20 methacrylate copolymer,2855,1,ANY,0,False
c13-c14 isoparaffin,2856,1,ANY,0,False
camellia sinensis white tea extract,2857,1,ANY,0,False
camellia sinensis green tea extract,2858,1,ANY,0,False
camellia sinensis white tea leaf extract,2859,1,ANY,0,False
symphytum officinale comfrey extract,2860,1,ANY,0,False
salicylic acid 20,2861,3,ANY,3,False
sd alcohol 40b,2862,1,ANY,0,False
bakuchoil,2863,1,ANY,0,False
acetone,2864,1,ANY,0,False
glyceryl dilaurate,2865,1,ANY,0,False
acrylatessteareth-20 methacrylate copolymer,2866,1,ANY,0,False
glyceryl acrylateacrylic acid polymer,2867,1,ANY,0,False
bakuchiol punica granatum sterols,2868,2,ANY,0,False
phytonadione vitamin k,2869,1,ANY,0,False
hydrolyzed vegetable protein,2870,1,ANY,0,False
arnica montana powder,2871,1,ANY,0,False
butylated pvp,2872,1,ANY,0,False
sclerocarya birrea seed oil,2873,1,ANY,0,False
bacillus folic acid ferment filtrate extract,2874,1,ANY,0,False
symphytum officinale callus culture extract,2877,1,ANY,0,False
vitis vinifera grape juice extract,2878,1,ANY,0,False
opuntia ficus-indica extract,2879,1,ANY,0,False
aesculus hippocastanum horse chestnut seed extract,2880,1,ANY,0,False
buddleja davidii meristem cell culture,2881,1,ANY,0,False
cucumis melo cantalupensis fruit extract,2882,1,ANY,0,False
polylysine,2883,1,ANY,0,False
ananas sativus pineapple fruit extract,2884,1,ANY,0,False
berberis vulgaris root extract,2885,1,ANY,0,False
silybum marianum seed extract,2886,1,ANY,0,False
camellia sinensis leaf powder,2887,1,ANY,0,False
cicer arietinum seed powder,2888,1,ANY,0,False
passiflora edulis seed oil,2889,1,ANY,0,False
glyceryl oleate citrate,2890,1,ANY,0,False
acetyl tetrapeptide-17,2891,1,ANY,0,False
colloidal platinum nano,2892,1,ANY,0,False
pseudozyma epicolacamellia sinensis seed oilglucoseglycine soja soybean mealmalt extractyeast extract ferment filtrate,2893,1,ANY,0,False
adansonia digitata seed oil,2894,1,ANY,0,False
schinziophyton rautanenii kernel oil,2895,1,ANY,0,False
polyglyceryl-6 ximenia americana seedate,2896,1,ANY,0,False
copernicia cerifera carnauba waxcera carnaubacire de carnauba,2897,1,ANY,0,False
euphorbia cerifera candelilla waxcandelilla ceracire de candelilla,2898,1,ANY,0,False
dictyopteris membranacea extract,2899,1,ANY,0,False
schinziophyton rautanenii mongongo kernel oil,2900,1,ANY,0,False
100 unrefined sclerocraya birrea marula kernel oil,2901,1,ANY,0,False
tetrahydrobisdemethoxydiferuloylmethane,2902,1,ANY,0,False
tetrahydrodemethoxydiferuloylmethane,2903,1,ANY,0,False
euterpe oleracea fruit oil,2904,1,ANY,0,False
fragaria ananassa strawberry seed extract,2905,1,ANY,0,False
ximenia americana seed oil,2906,1,ANY,0,False
ceteareth-6 olivate,2907,1,ANY,0,False
palmitoyl dipeptide-5 diaminobutyroyl hydroxythreonine,2908,1,ANY,0,False
palmitoyl dipeptide-5 diaminohydroxybutyrate,2909,1,ANY,0,False
morus alba leaf extract,2910,1,ANY,0,False
thioctic acid,2911,1,ANY,0,False
zinc oxide 20,2912,2,AM,0,False
haematococcus pluvialis extract,2913,1,ANY,0,False
sea water,2915,1,ANY,0,False
brassica oleracea acephala leaf extract,2916,1,ANY,0,False
xanthophylls,2917,1,ANY,0,False
physalis pubescens fruit juice,2918,1,ANY,0,False
carthamus tinctorium safflower seed oil,2919,1,ANY,0,False
sclerocarya birrea seed butter,2920,1,ANY,0,False
opuntia tuna fruit extract,2921,1,ANY,0,False
zea mays corn oil,2922,1,ANY,0,False
hydroxytyrosol,2923,1,ANY,0,False
ceramide eos,2924,1,ANY,0,False
magnesium pca,2925,1,ANY,0,False
caprooyl phytosphingosine,2926,1,ANY,0,False
caprooyl sphingosine,2927,1,ANY,0,False
ceteareth-25,2928,1,ANY,0,False
hippophae rhamnoides oil,2929,1,ANY,0,False
pentylene glycol ethylhexylglycerin,2930,1,ANY,0,False
glycine max soybean seed extract,2931,1,ANY,0,False
camellia sinesis seed oil,2932,1,ANY,0,False
galactomyces ferment filtrate,2934,1,ANY,0,False
beta vulgaris beet root extract,2935,1,ANY,0,False
potassium lactate,2936,1,ANY,0,False
sodium coco-sulfate,2937,1,ANY,0,False
triticum vulgare wheat starch,2938,1,ANY,0,False
heilmoor clay,2939,1,ANY,0,False
euterpe oleracea fruit extract,2940,1,ANY,0,False
cucurbita pepo pumpkin seed oil,2941,1,ANY,0,False
ellagic acid,2942,1,ANY,0,False
juju bar is vegan,2943,1,ANY,0,False
sodium nitrate,2944,1,ANY,0,False
crambe abyssinica seed oil phytosterol esters,2945,1,ANY,0,False
polyglyceryl-10 oleate,2946,1,ANY,0,False
honokiol,2947,1,ANY,0,False
magnolol,2948,1,ANY,0,False
astrocaryum vulgare kernel oil,2949,1,ANY,0,False
shorea stenoptera seed butter,2950,1,ANY,0,False
citrus aurantium dulcis peel oil expressed,2951,1,ANY,0,True
citrus bergamia peel oil,2952,1,ANY,0,True
lime oil terpenes,2953,1,ANY,0,False
thuja occidentalis leaf oil,2954,1,ANY,0,False
hydrolyzed gardenia florida extract,2955,1,ANY,0,False
gardenia jasminoides fruit extract,2956,1,ANY,0,False
aureobasidium pullulans ferment,2959,1,ANY,0,False
bacillussoybean ferment extract,2960,1,ANY,0,False
codium tomentosum extract,2961,1,ANY,0,False
calamine,2962,1,ANY,0,False
octanediol,2963,1,ANY,0,False
crataegus monogyna flower extract,2964,1,ANY,0,False
origanum vulgare leaf extract,2965,1,ANY,0,False
oryza sativa rice extract,2966,1,ANY,0,False
garcinia mangostana fruit extract,2967,1,ANY,0,False
litchi chinensis fruit extract,2968,1,ANY,0,False
sea salt maris saltsel marin,2969,1,ANY,0,False
passiflora incarnata fruit extract,2970,1,ANY,0,False
psidium guajava fruit extract,2971,1,ANY,0,False
ziziphus jujuba fruit extract,2972,1,ANY,0,False
sodium palm kernelate,2973,1,ANY,0,False
silt dead sea mud,2974,1,ANY,0,False
evernia prunastri oakmoss extract,2975,1,ANY,0,False
ci 77289 chromium hydroxide green,2976,1,ANY,0,False
amyl cinnamal,2977,1,ANY,0,False
artemisia vulgaris extract,2978,1,ANY,0,False
solanum lycopersicum tomato fruitleafstem extract,2979,1,ANY,0,False
pink quartz,2980,1,ANY,0,False
hibiscus sinensis flower extract,2981,1,ANY,0,False
narcissus tazetta bulb extract,2982,1,ANY,0,False
isoceteth-20,2983,1,ANY,0,False
bifida ferment lysate,2984,1,ANY,0,False
adansonia digitata seed extract,2985,1,ANY,0,False
tripeptide-32,2986,1,ANY,0,False
oleth-3 phosphate,2987,1,ANY,0,False
oleth-3,2988,1,ANY,0,False
choleth-24,2989,1,ANY,0,False
ceteth-24,2990,1,ANY,0,False
hypnea musciformis extract,2991,1,ANY,0,False
hordeum distichon barley extractextrait dorge a deux rangs,2992,1,ANY,0,False
lythrum salicaria extract,2993,1,ANY,0,False
hordeum vulgare extractextrait dorge,2994,1,ANY,0,False
polyvinyl acetate,2995,1,ANY,0,False
psidium guajava guava fruit extract,2996,1,ANY,0,False
hydrolyzed rice bran extract,2997,1,ANY,0,False
artemia extract,2998,1,ANY,0,False
triacontanyl pvp,2999,1,ANY,0,False
acrylic acidvp crosspolymer,3000,1,ANY,0,False
homosalate 200,3001,2,AM,0,False
methylisothiazolinone iln39605,3002,1,ANY,0,False
hydrolyzed fish pisces collagen,3003,1,ANY,0,False
zea mays corn kernel extract,3004,1,ANY,0,False
fish pisces collagen,3005,1,ANY,0,False
sodium beta-sitosteryl sulfate,3006,1,ANY,0,False
titanium dioxide ci 77891 iln38704,3007,2,AM,0,False
anthemis nobilis chamomile,3008,1,ANY,0,False
phenoxyethanol iln41968,3009,1,ANY,0,False
polypropylene,3010,1,ANY,0,False
blue 1 ci 42090 iln42547,3011,1,ANY,0,False
limonium vulgare flowerleafstem extract,3012,1,ANY,0,False
yellow 5 ci 19140 iln41390,3013,1,ANY,0,False
yellow 5 ci 19140 iln46063,3014,1,ANY,0,False
mimosa tenuiflora bark extract,3015,1,ANY,0,False
titanium dioxide ci 77891 iln42230,3016,2,AM,0,False
hydrolyzed yeast protein,3017,1,ANY,0,False
phenoxyethanol iln41131,3018,1,ANY,0,False
myrtus communis leaf extract,3019,1,ANY,0,False
hydrolyzed prunus domestica,3020,1,ANY,0,False
paeonia suffruticosa peony root extract,3021,1,ANY,0,False
gellidiella acerosa extract,3022,1,ANY,0,False
punica granatum pomegranate extract,3023,1,ANY,0,False
echinacea purpurea coneflower extract,3024,1,ANY,0,False
garcinia mangostana peel extract,3025,1,ANY,0,False
peg-8 glyceryl isostearate,3026,1,ANY,0,False
phoenix dactylifera date fruit extract,3027,1,ANY,0,False
bambusa vulgaris bamboo extract,3028,1,ANY,0,False
phytosteryl canola glycerides,3029,1,ANY,0,False
ci 77499 iln43743,3030,1,ANY,0,False
blue 1 ci 42090 iln43725,3031,1,ANY,0,False
lactoperoxidase,3032,1,ANY,0,False
glucose oxidase,3033,1,ANY,0,False
potassium myristoyl glutamate,3034,1,ANY,0,False
peg-40 glyceryl cocoate,3035,1,ANY,0,False
sodium coceth sulfate,3036,1,ANY,0,False
c20-24 olefin,3037,1,ANY,0,False
zinc stearate,3038,1,ANY,0,False
calcium sodium borosilicate,3039,1,ANY,0,False
aluminum calcium sodium silicate,3040,1,ANY,0,False
lauryl dimethicone,3041,1,ANY,0,False
aluminum powder ci 77000,3042,1,ANY,0,False
maltodxtrin,3043,1,ANY,0,False
mica dimethicone squalane carmine ci 75470,3044,1,ANY,0,False
titanium dioxide ci 77891 silica trimethylsiloxysilicate talc,3045,2,AM,0,False
hydrogenated styreneisoprene copolymer blue 1 lake ci 42090,3046,1,ANY,0,False
dimethiconevinyl dimethicone,3047,1,ANY,0,False
crosspolymer,3048,1,ANY,0,False
