product_id,ingredient_id,concentration_rank
P476677,911,39
P476677,114,40
P476677,58,41
P476677,189,42
P476677,59,43
P476677,4613,44
P476677,1205,45
P476677,120,46
P476677,272,47
P476677,121,48
P476677,34,49
P476677,2292,50
P476677,28,51
P476677,30,52
P476678,199,1
P476678,643,2
P476678,3061,3
P476678,3062,4
P476678,195,5
P476678,413,6
P476678,2355,7
P476678,3063,8
P476678,3064,9
P476678,3065,10
P476678,4073,11
P476678,496,12
P476678,2917,13
P476678,942,14
P476678,93,15
P476678,829,16
P476678,4613,17
P476678,194,18
P476681,85,1
P476681,255,2
P476681,6,3
P476681,890,4
P476681,43,5
P476681,3091,6
P476681,45,7
P476681,24,8
P476681,874,9
P476681,64,10
P476681,1449,11
P476681,395,12
P476681,2292,13
P476681,487,14
P476681,467,15
P476681,2460,16
P476683,5950,1
P476683,6,2
P476683,941,3
P476683,1892,4
P476683,43,5
P476683,613,6
P476683,46,7
P476683,1362,8
P476683,655,9
P476683,716,10
P476683,3057,11
P476683,3058,12
P476683,861,13
P476683,536,14
P476683,3224,15
P476683,928,16
P476683,190,17
P476683,27,18
P476683,3059,19
P476683,2925,20
P476683,248,21
P476683,64,22
P476683,1449,23
P476683,24,24
P476683,58,25
P476683,255,26
P476683,2606,27
P476683,4613,28
P476683,3060,29
P476683,34,30
P476683,748,31
P476683,121,32
P476683,28,33
P476683,199,34
P476683,643,35
P476683,3061,36
P476683,3062,37
P476683,195,38
P476683,413,39
P476683,2355,40
P476683,3063,41
P476683,3064,42
P476683,3065,43
P476683,4073,44
P476683,496,45
P476683,2917,46
P476683,942,47
P476683,93,48
P476683,829,49
P476683,194,50
P476683,319,51
P476683,51,52
P476683,191,53
P476683,9,54
P476683,78,55
P476683,45,56
P476683,3066,57
P476683,55,58
P476683,586,59
P476683,623,60
P476683,211,61
P476683,372,62
P476683,374,63
P476683,373,64
P476683,672,65
P476683,17,66
P476683,2127,67
P476683,222,68
P476683,224,69
P476683,225,70
P476683,2125,71
P476683,378,72
P476683,383,73
P476683,2163,74
P476683,377,75
P476683,3067,76
P476683,223,77
P476683,3068,78
P476683,150,79
P476683,23,80
P476683,221,81
P476683,911,82
P476683,114,83
P476683,189,84
P476683,59,85
P476683,1205,86
P476683,120,87
P476683,272,88
P476683,2292,89
P476683,30,90
P476683,3069,91
P476683,3070,92
P476683,3071,93
P476683,3072,94
P476686,2,1
P476686,942,2
P476686,6,3
P476686,45,4
P476686,3653,5
P476686,3654,6
P476686,51,7
P476686,4609,8
P476686,199,9
P476686,4571,10
P476686,333,11
P476686,363,12
P476686,150,13
P476686,13,14
P476686,122,15
P476686,34,16
P476686,190,17
P476686,4613,18
P476686,117,19
P476686,23,20
P476686,28,21
P476686,110,22
P476686,29,23
P476726,457,1
P476726,6,2
P476726,3224,3
P476726,62,4
P476726,190,5
P476726,101,6
P476726,179,7
P476726,1728,8
P476726,5609,9
P476726,267,10
P476726,1257,11
P476726,34,12
P476726,121,13
P476726,5610,14
P476726,114,15
P476726,42,16
P476729,6505,1
P476729,136,2
P476729,45,3
P476729,46,4
P476729,64,5
P476729,1449,6
P476729,4196,7
P476729,4197,8
P476729,1594,9
P476729,58,10
P476729,904,11
P476729,614,12
P476729,43,13
P476729,440,14
P476729,5998,15
P476729,302,16
P476729,1391,17
P476729,757,18
P476729,67,19
P476729,2292,20
P476729,54,21
P476729,68,22
P476729,251,23
P476729,57,24
P476729,190,25
P476729,335,26
P476729,536,27
P476729,4688,28
P476729,874,29
P476729,2607,30
P476729,4609,31
P476729,2480,32
P476729,715,33
P476729,2324,34
P476729,42,35
P476729,3345,36
P476729,6000,37
P476729,1651,38
P476729,667,39
P476729,2972,40
P476729,889,41
P476729,5733,42
P476729,3452,43
P476729,5735,44
P476729,4474,45
P476729,425,46
P476729,608,47
P476729,197,48
P476729,593,49
P476729,146,50
P476729,28,51
P476729,3573,52
P476729,4613,53
P476729,6001,54
P476729,5767,55
P476729,736,56
P476730,77,1
P476730,832,2
P476730,1103,3
P476730,843,4
P476730,942,5
P476730,877,6
P476730,6002,7
P476730,622,8
P476730,67,9
P476730,48,10
P476730,68,11
P476730,352,12
P476730,5619,13
P476730,199,14
P476730,42,15
P476730,6505,16
P476730,45,17
P476730,512,18
P476730,6003,19
P476730,597,20
P476730,2018,21
P476730,5849,22
P476730,3856,23
P476730,6004,24
P476730,6005,25
P476730,6006,26
P476730,6007,27
P476731,6505,1
P476731,924,2
P476731,1626,3
P476731,176,4
P476731,2486,5
P476731,4223,6
P476731,189,7
P476731,4609,8
P476731,64,9
P476731,1449,10
P476731,733,11
P476731,2543,12
P476731,507,13
P476731,67,14
P476731,445,15
P476731,456,16
P476731,45,17
P476731,68,18
P476731,57,19
P476731,2292,20
P476731,121,21
P476731,929,22
P476731,5849,23
P476731,3856,24
P476731,6004,25
P476731,42,26
P476731,6005,27
P476731,6016,28
P476731,302,29
P476731,1391,30
P476731,553,31
P476731,2457,32
P476731,6019,33
P476733,8,1
P476733,100,2
P476733,942,3
P476733,998,4
P476733,620,5
P476733,1125,6
P476733,6,7
P476733,1101,8
P476733,2292,9
P476733,2,10
P476733,5619,11
P476733,162,12
P476733,71,13
P476733,338,14
P476733,1100,15
P476733,1405,16
P476733,4341,17
P476733,2410,18
P476733,294,19
P476733,6272,20
P476733,6273,21
P476736,6388,1
P476736,43,2
P476736,5950,3
P476736,55,4
P476736,6,5
P476736,45,6
P476736,466,7
P476736,2626,8
P476736,3462,9
P476736,2839,10
P476736,942,11
P476736,692,12
P476736,1822,13
P476736,199,14
P476736,17,15
P476736,2480,16
P476736,642,17
P476736,460,18
P476736,4357,19
P476736,619,20
P476736,599,21
P476736,6392,22
P476736,1007,23
P476736,85,24
P476736,193,25
P476736,4375,26
P476736,3630,27
P476736,528,28
P476736,529,29
P476736,288,30
P476736,432,31
P476736,2163,32
P476736,325,33
P476736,201,34
P476736,1515,35
P476736,144,36
P476736,76,37
P476736,13,38
P476736,727,39
P476736,3352,40
P476736,1372,41
P476736,239,42
P476736,593,43
P476736,364,44
P476736,190,45
P476736,448,46
P476736,40,47
P476736,305,48
P476736,28,49
P476736,117,50
P476737,6388,1
P476737,942,2
P476737,583,3
P476737,5950,4
P476737,43,5
P476737,122,6
P476737,6,7
P476737,45,8
P476737,2839,9
P476737,1822,10
P476737,76,11
P476737,584,12
P476737,55,13
P476737,199,14
P476737,85,15
P476737,17,16
P476737,2480,17
P476737,2163,18
P476737,13,19
P476737,4375,20
P476737,1515,21
P476737,4357,22
P476737,619,23
P476737,3169,24
P476737,460,25
P476737,599,26
P476737,239,27
P476737,1007,28
P476737,201,29
P476737,3630,30
P476737,528,31
P476737,642,32
P476737,529,33
P476737,325,34
P476737,288,35
P476737,432,36
P476737,6359,37
P476737,4449,38
P476737,6406,39
P476737,1372,40
P476737,3352,41
P476737,284,42
P476737,305,43
P476737,566,44
P476737,2915,45
P476737,336,46
P476737,24,47
P476737,408,48
P476737,984,49
P476737,209,50
P476737,30,51
P476737,448,52
P476737,440,53
P476843,5950,1
P476843,906,2
P476843,227,3
P476843,448,4
P476843,127,5
P476843,1348,6
P476843,1293,7
P476843,34,8
P476843,557,9
P476843,29,10
P476843,709,11
P476843,492,12
P476843,62,13
P476843,150,14
P476843,162,15
P476843,1329,16
P476843,120,17
P476843,6,18
P476843,86,19
P476843,3881,20
P476843,58,21
P476843,1331,22
P476843,478,23
P476843,85,24
P476843,1333,25
P476843,1129,26
P476843,1349,27
P476843,30,28
P476843,93,29
P476843,511,30
P476843,1337,31
P476843,620,32
P476843,384,33
P476843,1350,34
P476843,266,35
P476843,1338,36
P476843,1324,37
P476843,1339,38
P476843,958,39
P476843,713,40
P476843,1327,41
P476843,1351,42
P476843,165,43
P476843,1328,44
P476843,1341,45
P476843,1342,46
P476843,1343,47
P476843,28,48
P476843,121,49
P476843,4614,50
P476843,1352,51
P476843,272,52
P476843,68,53
P476843,197,54
P476843,425,55
P476843,42,56
P476860,3238,1
P476860,3240,2
P476860,3239,3
P476860,3241,4
P476860,3242,5
P476860,3243,6
P476876,511,1
P476876,4338,2
P476876,6,3
P476876,1454,4
P476876,9,5
P476876,6505,6
P476876,510,7
P476876,466,8
P476876,1165,9
P476876,583,10
P476876,584,11
P476876,43,12
P476876,200,13
P476876,170,14
P476876,55,15
P476876,1047,16
P476876,76,17
P476876,5619,18
P476876,4614,19
P476876,522,20
P476876,2060,21
P476876,1260,22
P476876,711,23
P476876,566,24
P476876,3499,25
P476876,935,26
P476876,31,27
P476876,1451,28
P476876,234,29
P476876,2252,30
P476876,121,31
P476876,456,32
P476876,4339,33
P476876,4613,34
P476876,539,35
P476876,557,36
P476893,2,1
P476893,6,2
P476893,43,3
P476893,270,4
P476893,4573,5
P476893,870,6
P476893,409,7
P476893,942,8
P476893,64,9
P476893,1449,10
P476893,847,11
P476893,149,12
P476893,4975,13
P476893,150,14
P476893,933,15
P476893,1245,16
P476893,708,17
P476893,387,18
P476893,2552,19
P476893,1415,20
P476893,881,21
P476893,2494,22
P476893,614,23
P476893,327,24
P476893,93,25
P476893,593,26
P476893,56,27
P476893,190,28
P476893,395,29
P476893,1149,30
P476893,896,31
P476893,537,32
P476893,55,33
P476893,897,34
P476893,4073,35
P476893,4613,36
P476893,68,37
P476893,42,38
P476894,2,1
P476894,270,2
P476894,681,3
P476894,890,4
P476894,34,5
P476894,383,6
P476894,760,7
P476894,2292,8
P476894,51,9
P476894,615,10
P476894,4974,11
P476894,3619,12
P476894,57,13
P476894,6,14
P476894,64,15
P476894,1449,16
P476894,2552,17
P476894,698,18
P476894,891,19
P476894,45,20
P476894,114,21
P476894,68,22
P477150,5950,1
P477150,55,2
P477150,6,3
P477150,152,4
P477150,384,5
P477150,163,6
P477150,2394,7
P477150,172,8
P477150,2415,9
P477150,1827,10
P477150,589,11
P477150,2389,12
P477150,2392,13
P477150,942,14
P477150,512,15
P477150,2196,16
P477150,393,17
P477150,2412,18
P477150,711,19
P477150,284,20
P477150,85,21
P477150,2410,22
P477150,17,23
P477150,346,24
P477150,101,25
P477150,45,26
P477150,679,27
P477150,593,28
P477150,4609,29
P477150,2413,30
P477150,190,31
P477150,2292,32
P477150,76,33
P477150,708,34
P477150,56,35
P477150,199,36
P477150,31,37
P477150,4613,38
P477150,28,39
P477150,336,40
P477150,102,41
P477150,121,42
P477150,34,43
P477150,4614,44
P477150,557,45
P477157,876,1
P477157,872,2
P477157,5619,3
P477157,942,4
P477157,2465,5
P477157,3108,6
P477157,285,7
P477157,55,8
P477157,1302,9
P477157,615,10
P477157,3096,11
P477157,4609,12
P477157,5462,13
P477157,5608,14
P477157,1055,15
P477157,880,16
P477157,3109,17
P477157,440,18
P477157,1058,19
P477157,1057,20
P477157,189,21
P477157,45,22
P477157,6505,23
P477157,121,24
P477157,448,25
P477157,1116,26
P477160,3238,1
P477160,3239,2
P477160,600,3
P477202,4797,1
P477202,4798,2
P477202,4799,3
P477202,4800,4
P477202,4801,5
P477202,4802,6
P477202,4803,7
P477202,4804,8
P477202,4805,9
P477202,4806,10
P477202,4807,11
P477202,4808,12
P477202,356,13
P477202,4809,14
P477202,4810,15
P477202,28,16
P477202,4811,17
P477413,6505,1
P477413,92,2
P477413,150,3
P477413,1614,4
P477413,942,5
P477413,199,6
P477413,443,7
P477413,6,8
P477413,945,9
P477413,297,10
P477413,114,11
P477413,351,12
P477413,479,13
P477413,797,14
P477413,243,15
P477413,3849,16
P477413,28,17
P477413,312,18
P477413,144,19
P477413,261,20
P477413,3850,21
P477413,99,22
P477413,586,23
P477413,170,24
P477413,3851,25
P477413,327,26
P477413,2031,27
P477413,3819,28
P477413,3820,29
P477413,3818,30
P477413,539,31
P477413,577,32
P477413,1515,33
P477413,3852,34
P477413,3853,35
P477413,2410,36
P477413,1071,37
P477413,2258,38
P477413,1824,39
P477413,2693,40
P477413,234,41
P477413,235,42
P477413,383,43
P477413,3787,44
P477413,211,45
P477413,566,46
P477413,64,47
P477413,1449,48
P477413,190,49
P477413,24,50
P477413,2594,51
P477413,59,52
P477413,9,53
P477413,535,54
P477413,4614,55
P477413,43,56
P477413,121,57
P477413,45,58
P477492,92,1
P477492,6,2
P477492,76,3
P477492,55,4
P477492,594,5
P477492,226,6
P477492,595,7
P477492,200,8
P477492,6505,9
P477492,31,10
P477492,85,11
P477492,593,12
P477492,585,13
P477492,596,14
P477492,597,15
P477492,239,16
P477492,170,17
P477492,598,18
P477492,599,19
P477492,600,20
P477492,4613,21
P477492,601,22
P477492,539,23
P477492,602,24
P477492,550,25
P477492,603,26
P477492,527,27
P477492,528,28
P477492,604,29
P477492,525,30
P477492,533,31
P477492,571,32
P477492,580,33
P477492,605,34
P477492,522,35
P477492,234,36
P477492,255,37
P477492,566,38
P477492,144,39
P477492,120,40
P477492,272,41
P477492,4614,42
P477492,606,43
P477492,359,44
P477492,20,45
P477492,607,46
P477492,28,47
P477492,608,48
P477492,68,49
P477492,42,50
P477492,131,51
P477492,609,52
P477706,5950,1
P477706,6,2
P477706,942,3
P477706,5910,4
P477706,2794,5
P477706,3385,6
P477706,91,7
P477706,669,8
P477706,450,9
P477706,200,10
P477706,1132,11
P477706,4036,12
P477706,387,13
P477706,12,14
P477706,665,15
P477706,226,16
P477706,29,17
P477706,24,18
P477706,440,19
P477706,57,20
P477706,692,21
P477706,847,22
P477706,1245,23
P477706,190,24
P477706,23,25
P477706,34,26
P477706,2292,27
P477761,5899,1
P477761,5900,2
P477811,457,1
P477811,8,2
P477811,6,3
P477811,318,4
P477811,4329,5
P477811,75,6
P477811,268,7
P477811,1266,8
P477811,34,9
P477811,24,10
P477811,363,11
P477811,2292,12
P477811,848,13
P477811,4613,14
P477811,476,15
P477811,4250,16
P477811,4251,17
P477811,190,18
P477812,5950,1
P477812,77,2
P477812,75,3
P477812,45,4
P477812,6,5
P477812,1316,6
P477812,44,7
P477812,163,8
P477812,3,9
P477812,4602,10
P477812,8,11
P477812,1317,12
P477812,34,13
P477812,276,14
P477812,76,15
P477812,1318,16
P477812,420,17
P477812,58,18
P477812,840,19
P477812,152,20
P477812,166,21
P477812,24,22
P477812,190,23
P477812,1319,24
P477812,476,25
P477812,511,26
P477812,57,27
P477812,93,28
P477812,1320,29
P477812,601,30
P477812,1321,31
P477812,30,32
P477812,55,33
P477812,1322,34
P477812,59,35
P477812,3224,36
P477812,1323,37
P477812,2292,38
P477812,85,39
P477812,4613,40
P477812,3916,41
P477812,52,42
P477812,315,43
P477812,1324,44
P477812,226,45
P477812,28,46
P477812,1325,47
P477812,42,48
P477812,425,49
P477812,197,50
P477830,55,1
P477830,942,2
P477830,3290,3
P477830,4751,4
P477830,5463,5
P477830,6505,6
P477830,620,7
P477830,239,8
P477830,539,9
P477830,584,10
P477830,521,11
P477830,85,12
P477830,6671,13
P477830,6672,14
P477830,5237,15
P477830,1871,16
P477830,6673,17
P477830,6654,18
P477830,6674,19
P477830,234,20
P477830,242,21
P477830,327,22
P477830,6675,23
P477830,6676,24
P477830,619,25
P477830,624,26
P477830,4613,27
P477830,2075,28
P477830,24,29
P477830,189,30
P477830,2292,31
P477830,34,32
P477830,27,33
P477830,67,34
P477830,68,35
P477961,6505,1
P477961,729,2
P477961,6,3
P477961,175,4
P477961,190,5
P477961,420,6
P477961,736,7
P477961,312,8
P477961,24,9
P477961,732,10
P477961,733,11
P477961,176,12
P477961,67,13
P477961,34,14
P477961,166,15
P477961,57,16
P477961,28,17
P477961,131,18
P477961,8,19
P477961,45,20
P477961,4601,21
P477961,443,22
P477961,140,23
P477961,213,24
P477961,529,25
P477961,325,26
P477961,642,27
P477961,4613,28
P477961,727,29
P477961,728,30
P477961,2419,31
P477961,270,32
P477961,335,33
P477961,114,34
P477961,43,35
P477961,117,36
P477961,189,37
P477985,2873,1
P477985,894,2
P477985,403,3
P477985,4613,4
P477985,222,5
P477985,17,6
P478020,6505,1
P478020,176,2
P478020,1212,3
P478020,3421,4
P478020,43,5
P478020,189,6
P478020,190,7
P478020,760,8
P478020,4965,9
P478020,28,10
P478020,4076,11
P478020,292,12
P478020,606,13
P478020,255,14
P478020,209,15
P478020,172,16
P478020,2036,17
P478020,1056,18
P478020,2732,19
P478020,4966,20
P478020,4967,21
P478020,2244,22
P478020,2050,23
P478020,883,24
P478020,4,25
P478020,327,26
P478020,942,27
P478020,3464,28
P478020,2627,29
P478020,335,30
P478020,45,31
P478020,1701,32
P478020,67,33
P478021,55,1
P478021,4,2
P478021,894,3
P478021,942,4
P478021,601,5
P478021,460,6
P478021,403,7
P478021,2041,8
P478021,4968,9
P478021,1392,10
P478021,2087,11
P478021,6,12
P478021,4949,13
P478021,4613,14
P478021,310,15
P478021,4950,16
P478021,1404,17
P478021,704,18
P478021,1647,19
P478021,3165,20
P478021,6505,21
P478021,2410,22
P478021,20,23
P478021,4951,24
P478021,98,25
P478021,897,26
P478021,4073,27
P478021,4969,28
P478021,110,29
P478021,448,30
P478021,67,31
P478029,6505,1
P478029,3224,2
P478029,6,3
P478029,45,4
P478029,190,5
P478029,34,6
P478029,120,7
P478029,92,8
P478029,942,9
P478029,1387,10
P478029,144,11
P478029,4223,12
P478029,507,13
P478029,57,14
P478029,55,15
P478029,172,16
P478029,272,17
P478029,2252,18
P478029,4614,19
P478030,172,1
P478030,9,2
P478030,2510,3
P478030,1007,4
P478030,6483,5
P478030,162,6
P478030,428,7
P478030,88,8
P478030,6484,9
P478030,1857,10
P478030,5950,11
P478030,120,12
P478030,34,13
P478030,29,14
P478030,64,15
P478030,1449,16
P478030,315,17
P478030,4613,18
P478030,266,19
P478030,55,20
P478239,5950,1
P478239,1272,2
P478239,320,3
P478239,6,4
P478239,1191,5
P478239,589,6
P478239,665,7
P478239,190,8
P478239,120,9
P478239,1197,10
P478239,881,11
P478239,272,12
P478239,359,13
P478239,42,14
P478239,68,15
P478239,28,16
P478239,121,17
P478239,1207,18
P478239,1029,19
P478239,4614,20
P478239,1209,21
P478239,1210,22
P478239,1273,23
P478260,6505,1
P478260,45,2
P478260,6,3
P478260,64,4
P478260,1449,5
P478260,1415,6
P478260,34,7
P478260,2552,8
P478260,4602,9
P478260,100,10
P478260,487,11
P478260,661,12
P478260,169,13
P478260,2959,14
P478260,2960,15
P478260,1964,16
P478260,82,17
P478260,150,18
P478260,55,19
P478260,115,20
P478260,5909,21
P478260,3916,22
P478260,10,23
P478260,2396,24
P478260,190,25
P478260,703,26
P478260,476,27
P478260,57,28
P478260,2292,29
P478260,456,30
P478260,201,31
P478260,2961,32
P478260,51,33
P478260,2787,34
P478260,1333,35
P478260,904,36
P478260,642,37
P478260,727,38
P478260,357,39
P478260,117,40
P478260,85,41
P478260,28,42
P478260,325,43
P478260,958,44
P478260,2962,45
P478260,318,46
P478260,320,47
P478260,4609,48
P478260,2756,49
P478260,942,50
P478260,796,51
P478260,1883,52
P478260,798,53
P478260,24,54
P478260,800,55
P478260,667,56
P478260,639,57
P478260,2963,58
P478260,1576,59
P478260,356,60
P478260,226,61
P478260,494,62
P478260,1359,63
P478260,797,64
P478260,2964,65
P478260,121,66
P478260,2965,67
P478260,4614,68
P478260,863,69
P478260,2769,70
P478260,855,71
P478260,823,72
P478260,757,73
P478260,936,74
P478260,2630,75
P478260,425,76
P478260,197,77
P478260,43,78
P478260,2048,79
P478260,2966,80
P478260,30,81
P478260,268,82
P478260,291,83
P478260,294,84
P478260,67,85
P478260,1386,86
P478260,2788,87
P478260,447,88
P478260,92,89
P478260,1062,90
P478260,2884,91
P478260,1401,92
P478260,2157,93
P478260,2967,94
P478260,2968,95
P478260,2969,96
P478260,2970,97
P478260,2971,98
P478260,704,99
P478260,2972,100
P478260,2870,101
P478260,153,102
P478260,2410,103
P478260,68,104
P478269,6505,1
P478269,8,2
P478269,6,3
P478269,45,4
P478269,2705,5
P478269,942,6
P478269,2665,7
P478269,268,8
P478269,840,9
P478269,166,10
P478269,2292,11
P478269,2396,12
P478269,57,13
P478269,958,14
P478269,409,15
P478269,1873,16
P478269,28,17
P478269,4613,18
P478269,2660,19
P478269,2978,20
P478269,2979,21
P478269,2921,22
P478269,107,23
P478269,34,24
P478269,120,25
P478269,1381,26
P478269,51,27
P478269,2787,28
P478269,1333,29
P478269,476,30
P478269,642,31
P478269,325,32
P478269,727,33
P478269,1054,34
P478269,2743,35
P478269,357,36
P478269,64,37
P478269,1449,38
P478269,117,39
P478269,85,40
P478269,456,41
P478269,2980,42
P478270,1699,1
P478270,2973,2
P478270,6505,3
P478270,2974,4
P478270,1386,5
P478270,958,6
P478270,189,7
P478270,6,8
P478270,929,9
P478270,1706,10
P478270,2975,11
P478270,131,12
P478270,1983,13
P478270,1263,14
P478270,2976,15
P478270,970,16
P478270,348,17
P478270,817,18
P478270,4613,19
P478270,356,20
P478270,619,21
P478270,1612,22
P478270,967,23
P478270,2180,24
P478270,175,25
P478270,2027,26
P478270,818,27
P478270,71,28
P478270,233,29
P478270,1883,30
P478270,292,31
P478270,942,32
P478270,1486,33
P478270,1702,34
P478270,2453,35
P478270,150,36
P478270,243,37
P478270,169,38
P478270,530,39
P478270,76,40
P478270,546,41
P478270,547,42
P478270,2977,43
P478270,1141,44
P478270,197,45
P478270,4607,46
P478270,42,47
P478274,622,1
P478274,2718,2
P478274,239,3
P478274,619,4
P478274,55,5
P478274,620,6
P478274,1860,7
P478274,661,8
P478274,4613,9
P478274,76,10
P478274,4,11
P478274,1970,12
P478274,1890,13
P478274,2576,14
P478274,19,15
P478274,20,16
P478731,6505,1
P478731,114,2
P478731,6,3
P478731,45,4
P478731,942,5
P478731,1916,6
P478731,4036,7
P478731,101,8
P478731,4613,9
P478731,544,10
P478731,292,11
P478731,92,12
P478731,1883,13
P478731,2890,14
P478731,547,15
P478731,546,16
P478731,98,17
P478731,529,18
P478731,797,19
P478731,356,20
P478731,85,21
P478731,2145,22
P478731,521,23
P478731,893,24
P478731,121,25
P478731,4614,26
P478731,4609,27
P478731,28,28
P478731,12,29
P478731,220,30
P478731,894,31
P478731,297,32
P478731,190,33
P478731,30,34
P478731,24,35
P478731,5462,36
P478731,248,37
P478731,2292,38
P478731,34,39
P479125,6505,1
P479125,43,2
P479125,489,3
P479125,6,4
P479125,4609,5
P479125,85,6
P479125,521,7
P479125,672,8
P479125,374,9
P479125,2127,10
P479125,371,11
P479125,1805,12
P479125,373,13
P479125,673,14
P479125,383,15
P479125,2774,16
P479125,382,17
P479125,377,18
P479125,378,19
P479125,375,20
